Date,NTSG.L,URTH,ACWI
2009-10-20,,,30.102191925048828
2009-10-21,,,29.96673583984375
2009-10-22,,,30.273311614990234
2009-10-23,,,29.752838134765625
2009-10-26,,,29.424861907958984
2009-10-27,,,29.28225326538086
2009-10-28,,,28.433822631835938
2009-10-29,,,29.28225326538086
2009-10-30,,,28.269824981689453
2009-11-02,,,28.583534240722656
2009-11-03,,,28.547889709472656
2009-11-04,,,28.92576789855957
2009-11-05,,,29.37494659423828
2009-11-06,,,29.43198585510254
2009-11-09,,,30.23053741455078
2009-11-10,,,30.144981384277344
2009-11-11,,,30.266185760498047
2009-11-12,,,29.859786987304688
2009-11-13,,,30.15923309326172
2009-11-16,,,30.6583251953125
2009-11-17,,,30.572769165039062
2009-11-18,,,30.59415626525879
2009-11-19,,,29.95960235595703
2009-11-20,,,29.859786987304688
2009-11-23,,,30.323213577270508
2009-11-24,,,30.19487953186035
2009-11-25,,,30.494338989257812
2009-11-27,,,29.7670841217041
2009-11-30,,,29.795610427856445
2009-12-01,,,30.437299728393555
2009-12-02,,,30.579898834228516
2009-12-03,,,30.33034896850586
2009-12-04,,,30.46581268310547
2009-12-07,,,30.33034896850586
2009-12-08,,,29.902565002441406
2009-12-09,,,29.81698989868164
2009-12-10,,,30.03089141845703
2009-12-11,,,30.102191925048828
2009-12-14,,,30.301830291748047
2009-12-15,,,30.05942153930664
2009-12-16,,,30.251920700073242
2009-12-17,,,29.7670841217041
2009-12-18,,,29.84552574157715
2009-12-21,,,30.016637802124023
2009-12-22,,,30.2032527923584
2009-12-23,,,30.375513076782227
2009-12-24,,,30.49753761291504
2009-12-28,,,30.49753761291504
2009-12-29,,,30.583662033081055
2009-12-30,,,30.40423583984375
2009-12-31,,,30.35399055480957
2010-01-04,,,30.97843360900879
2010-01-05,,,31.236825942993164
2010-01-06,,,31.229637145996094
2010-01-07,,,31.078914642333984
2010-01-08,,,31.2727108001709
2010-01-11,,,31.473684310913086
2010-01-12,,,31.078914642333984
2010-01-13,,,31.337312698364258
2010-01-14,,,31.401918411254883
2010-01-15,,,31.093276977539062
2010-01-19,,,31.45215606689453
2010-01-20,,,30.770282745361328
2010-01-21,,,30.18889617919922
2010-01-22,,,29.49266815185547
2010-01-25,,,29.808483123779297
2010-01-26,,,29.62904167175293
2010-01-27,,,29.62904167175293
2010-01-28,,,29.12662696838379
2010-01-29,,,28.746204376220703
2010-02-01,,,29.27735137939453
2010-02-02,,,29.751068115234375
